raceId,driverId,stop,lap,time,duration,milliseconds
841,153,1,1,0.71,26.90,26898
841,30,1,1,0.71,25.02,25021
841,17,1,11,0.72,23.43,23426
841,4,1,12,0.72,23.25,23251
841,13,1,13,0.73,23.84,23842
841,22,1,13,0.73,23.64,23643
841,20,1,14,0.73,22.60,22603
841,814,1,14,0.73,24.86,24863
841,816,1,14,0.73,25.26,25259
841,67,1,15,0.73,25.34,25342
841,2,1,15,0.73,22.99,22994
841,1,1,16,0.73,23.23,23227
841,808,1,16,0.73,24.54,24535
841,3,1,16,0.73,23.72,23716
841,155,1,16,0.73,24.06,24064
841,16,1,16,0.73,25.98,25978
841,15,1,16,0.73,24.90,24899
841,18,1,17,0.73,16.87,16867
841,153,2,17,0.73,24.46,24463
841,5,1,17,0.73,24.87,24865
841,30,2,17,0.73,23.99,23988
841,10,1,18,0.73,23.79,23792
841,18,2,19,0.73,23.30,23303
841,815,1,23,0.74,23.44,23438
841,22,2,23,0.74,37.86,37856
841,17,2,26,0.74,22.52,22520
841,4,2,27,0.74,24.73,24733
841,22,3,28,0.74,16.89,16892
841,67,2,29,0.74,23.10,23100
841,2,2,30,0.74,25.10,25098
841,13,2,31,0.74,24.50,24500
841,155,2,32,0.75,24.19,24192
841,20,2,36,0.75,24.04,24036
841,1,2,36,0.75,23.20,23199
841,153,3,35,0.75,26.35,26348
841,808,2,36,0.75,25.68,25683
841,814,2,36,0.75,24.33,24332
841,18,3,37,0.75,22.68,22681
841,16,2,37,0.75,23.87,23871
841,15,2,37,0.75,24.85,24848
841,816,2,38,0.75,26.45,26446
841,17,3,41,0.76,26.23,26230
841,22,4,40,0.76,26.31,26309
841,4,3,42,0.76,24.18,24181
841,13,3,48,0.76,24.10,24095
842,16,1,3,0.67,31.69,31694
842,22,1,3,0.67,32.98,32978
842,17,1,10,0.68,22.57,22572
842,814,1,11,0.68,22.77,22773
842,1,1,12,0.68,22.55,22552
842,20,1,13,0.68,23.02,23019
842,2,1,13,0.69,23.90,23900
842,18,1,13,0.69,22.40,22400
842,13,1,13,0.69,29.22,29224
842,15,1,13,0.69,25.52,25516
842,4,1,14,0.69,23.15,23152
842,30,1,14,0.69,22.58,22576
842,808,1,15,0.69,23.18,23182
842,67,1,15,0.69,23.28,23280
842,3,1,15,0.69,24.97,24967
842,5,1,15,0.69,29.08,29084
842,153,1,16,0.69,23.58,23584
842,16,2,16,0.69,22.05,22046
842,155,1,17,0.69,23.28,23280
842,815,1,17,0.69,23.60,23597
842,10,1,17,0.69,24.62,24617
842,816,1,17,0.69,26.25,26252
842,24,1,17,0.69,27.82,27815
842,22,2,17,0.69,24.50,24502
842,67,2,20,0.69,29.84,29843
842,17,2,22,0.70,21.99,21991
842,18,2,23,0.70,22.47,22471
842,1,2,24,0.70,22.61,22611
842,814,2,24,0.70,22.42,22419
842,20,2,25,0.70,21.89,21893
842,4,2,26,0.70,23.89,23894
842,2,2,26,0.70,23.22,23221
842,13,2,27,0.70,22.54,22541
842,808,2,27,0.70,22.68,22680
842,30,2,28,0.70,22.26,22261
842,3,2,29,0.71,22.58,22577
842,17,3,32,0.71,22.07,22069
842,153,2,32,0.71,22.89,22888
842,16,3,32,0.71,22.55,22550
842,67,3,32,0.71,27.44,27439
842,5,2,34,0.71,23.34,23336
842,10,2,34,0.71,24.43,24429
842,816,2,35,0.71,24.42,24416
842,155,2,36,0.71,23.44,23442
842,1,3,37,0.71,25.38,25382
842,814,3,37,0.71,23.98,23977
842,18,3,38,0.72,22.48,22483
842,13,3,38,0.72,22.89,22893
842,2,3,39,0.72,22.60,22602
842,24,2,38,0.72,26.55,26554
842,3,3,40,0.72,22.53,22526
842,20,3,41,0.72,22.31,22313
842,4,3,41,0.72,23.81,23812
842,30,3,42,0.72,22.23,22227
842,17,4,43,0.72,22.16,22161
842,808,3,44,0.72,28.69,28694
842,4,4,46,0.73,27.18,27182
842,24,3,44,0.73,38.82,38823
842,1,4,52,0.73,22.47,22466
843,153,1,9,0.64,22.42,22419
843,24,1,9,0.64,14.16,14160
843,30,1,10,0.64,20.52,20522
843,17,1,10,0.64,23.44,23442
843,813,1,10,0.64,23.16,23160
843,814,1,11,0.64,21.99,21989
843,3,1,12,0.64,20.77,20771
843,67,1,12,0.64,22.01,22010
843,18,1,14,0.64,23.78,23779
843,20,1,14,0.64,22.00,21995
843,155,1,14,0.64,21.86,21855
843,13,1,15,0.65,21.62,21624
843,1,1,15,0.65,20.88,20878
843,16,1,15,0.65,20.99,20989
843,4,1,16,0.65,22.52,22524
843,815,1,16,0.65,21.47,21473
843,22,1,16,0.65,21.71,21709
843,67,2,16,0.65,24.72,24722
843,10,1,16,0.65,22.68,22683
843,808,1,17,0.65,21.98,21981
843,2,1,18,0.65,22.22,22216
843,5,1,19,0.65,22.49,22485
843,15,1,20,0.65,23.03,23029
843,816,1,20,0.65,22.90,22901
843,24,2,21,0.65,24.47,24467
843,39,1,23,0.66,26.05,26049
843,18,2,24,0.66,20.76,20758
843,3,2,25,0.66,22.01,22005
843,1,2,25,0.66,20.53,20533
843,17,2,25,0.66,21.13,21132
843,813,2,25,0.66,22.06,22062
843,30,2,26,0.66,21.96,21964
843,10,2,28,0.66,21.91,21908
843,16,2,30,0.66,21.06,21058
843,155,2,30,0.66,21.94,21936
843,2,2,30,0.66,21.82,21821
843,20,2,31,0.67,21.53,21533
843,4,2,32,0.67,21.25,21251
843,814,2,32,0.67,21.22,21218
843,13,2,33,0.67,21.17,21168
843,67,3,33,0.67,21.93,21928
843,816,2,34,0.67,22.80,22802
843,22,2,35,0.67,21.48,21481
843,815,2,36,0.67,23.40,23397
843,18,3,37,0.67,21.24,21237
843,808,2,37,0.67,22.01,22005
843,1,3,38,0.67,20.57,20567
843,3,3,39,0.67,20.72,20720
843,30,3,39,0.67,21.40,21400
843,17,3,40,0.68,21.09,21091
843,10,3,39,0.68,33.83,33827
843,5,2,40,0.68,21.89,21890
843,813,3,40,0.68,27.62,27620
843,15,2,42,0.68,22.26,22260
843,24,3,45,0.68,23.50,23499
843,16,3,47,0.69,28.71,28708
843,815,3,48,0.69,13.90,13900
843,815,4,50,0.69,28.85,28845
844,815,1,1,0.63,29.27,29270
844,30,1,2,0.63,30.18,30182
844,808,1,8,0.64,21.42,21422
844,13,1,9,0.64,22.02,22022
844,1,1,9,0.64,20.83,20833
844,67,1,9,0.64,21.77,21769
844,17,1,10,0.64,21.05,21050
844,4,1,10,0.64,21.31,21308
844,3,1,10,0.64,22.57,22573
844,2,1,10,0.64,22.30,22300
844,22,1,10,0.64,22.72,22717
844,16,1,10,0.64,21.65,21649
844,20,1,11,0.64,20.62,20623
844,814,1,11,0.64,20.78,20775
844,813,1,11,0.64,23.88,23881
844,18,1,13,0.64,21.37,21368
844,155,1,13,0.64,21.82,21820
844,153,1,13,0.64,22.71,22713
844,15,1,13,0.64,23.07,23066
844,30,2,14,0.64,20.91,20907
844,39,1,14,0.64,27.35,27353
844,5,1,15,0.64,22.85,22854
844,24,1,15,0.64,24.63,24634
844,815,2,16,0.65,22.90,22895
844,816,1,16,0.65,22.78,22779
844,24,2,16,0.65,56.61,56611
844,808,2,19,0.65,21.32,21323
844,1,2,20,0.65,21.08,21075
844,17,2,21,0.65,20.42,20421
844,3,2,22,0.65,20.93,20927
844,2,2,22,0.65,21.92,21919
844,4,2,23,0.65,21.73,21732
844,13,2,23,0.65,21.32,21322
844,67,2,23,0.65,22.13,22128
844,155,2,23,0.65,23.46,23455
844,22,2,24,0.65,22.87,22868
844,814,2,24,0.65,20.93,20930
844,20,2,25,0.65,20.11,20112
844,16,2,25,0.66,21.08,21084
844,813,2,25,0.66,22.56,22555
844,15,2,25,0.66,22.86,22862
844,18,2,26,0.66,22.64,22639
844,39,2,27,0.66,24.96,24962
844,153,2,29,0.66,21.83,21826
844,30,3,30,0.66,20.38,20379
844,5,2,31,0.66,21.63,21633
844,814,3,32,0.66,20.89,20887
844,815,3,32,0.66,22.37,22365
844,3,3,33,0.66,20.95,20949
844,1,3,34,0.66,35.69,35688
844,816,2,33,0.66,24.84,24837
844,808,3,34,0.66,21.84,21838
844,13,3,34,0.66,23.47,23471
844,17,3,35,0.67,20.84,20843
844,4,3,36,0.67,21.70,21702
844,2,3,36,0.67,20.87,20872
844,24,3,35,0.67,25.13,25125
844,155,3,38,0.67,22.46,22456
844,18,3,39,0.67,21.42,21417
844,153,3,39,0.67,21.99,21986
844,20,3,40,0.67,20.39,20385
844,15,3,39,0.67,22.22,22219
844,67,3,40,0.67,22.03,22032
844,22,3,40,0.67,21.69,21687
844,16,3,40,0.67,21.01,21006
844,24,4,37,0.67,43.60,43603
844,813,3,41,0.67,21.83,21827
844,815,4,42,0.67,21.72,21715
844,3,4,44,0.68,20.31,20308
844,814,4,44,0.68,21.40,21403
844,17,4,45,0.68,22.09,22087
844,808,4,45,0.68,21.66,21662
844,30,4,45,0.68,20.60,20597
844,4,4,46,0.68,21.38,21379
844,813,4,45,0.68,13.93,13925
844,1,4,46,0.68,22.04,22041
844,2,4,46,0.68,21.88,21884
844,13,4,46,0.68,26.69,26685
844,20,4,47,0.68,20.49,20489
844,39,3,45,0.68,24.47,24474
844,5,3,53,0.69,23.11,23114
844,153,4,55,0.69,21.93,21931
845,155,1,1,0.59,24.87,24871
845,815,1,7,0.59,23.59,23592
845,813,1,8,0.59,22.69,22689
845,20,1,9,0.60,20.25,20253
845,67,1,9,0.60,20.82,20818
845,4,1,10,0.60,20.57,20567
845,17,1,10,0.60,20.88,20881
845,30,1,10,0.60,20.08,20084
845,1,1,11,0.60,19.76,19761
845,808,1,11,0.60,21.86,21856
845,3,1,11,0.60,20.65,20647
845,13,1,11,0.60,20.80,20800
845,153,1,11,0.60,20.74,20741
845,22,1,11,0.60,29.94,29936
845,16,1,13,0.60,20.77,20773
845,18,1,14,0.60,20.02,20015
845,39,1,14,0.60,24.84,24843
845,814,1,15,0.60,20.07,20070
845,15,1,15,0.60,22.36,22364
845,5,1,16,0.60,21.02,21019
845,24,1,16,0.60,23.16,23157
845,10,1,16,0.60,22.74,22744
845,816,1,17,0.60,23.18,23176
845,20,2,18,0.60,19.89,19887
845,4,2,19,0.61,20.24,20238
845,17,2,19,0.61,20.08,20079
845,813,2,20,0.61,24.82,24821
845,13,2,21,0.61,21.64,21635
845,2,1,21,0.61,21.32,21322
845,1,2,23,0.61,20.24,20235
845,22,2,23,0.61,21.23,21226
845,153,2,24,0.61,20.87,20872
845,67,2,25,0.61,24.75,24745
845,155,2,25,0.61,21.13,21128
845,30,2,26,0.61,20.49,20487
845,808,2,26,0.61,24.23,24232
845,3,2,27,0.61,19.53,19534
845,4,3,29,0.62,20.74,20738
845,17,3,29,0.62,20.28,20279
845,5,2,28,0.62,20.81,20807
845,815,2,29,0.62,21.14,21143
845,15,2,29,0.62,21.72,21723
845,39,2,28,0.62,24.45,24448
845,18,2,30,0.62,20.76,20763
845,16,2,30,0.62,20.27,20267
845,814,2,32,0.62,20.13,20126
845,20,3,34,0.62,20.43,20426
845,1,3,35,0.62,20.47,20473
845,816,2,34,0.62,22.98,22982
845,22,3,35,0.62,20.65,20650
845,13,3,36,0.62,22.42,22419
845,813,3,36,0.62,21.57,21574
845,2,2,36,0.62,21.95,21953
845,153,3,36,0.62,21.02,21019
845,4,4,39,0.63,20.38,20380
845,10,2,38,0.63,21.63,21632
845,30,3,41,0.63,20.45,20451
845,808,3,41,0.63,21.74,21739
845,5,3,41,0.63,23.07,23068
845,3,3,42,0.63,20.40,20395
845,67,3,42,0.63,20.82,20819
845,15,3,43,0.63,23.00,23001
845,155,3,44,0.63,20.50,20500
845,17,4,47,0.64,19.98,19984
845,20,4,48,0.64,20.29,20292
845,815,3,47,0.64,21.83,21829
845,18,3,48,0.64,20.11,20107
845,1,4,49,0.64,20.99,20988
845,16,3,48,0.64,23.23,23230
845,39,3,47,0.64,24.30,24298
845,2,3,50,0.64,20.80,20796
845,153,4,50,0.64,23.14,23143
845,816,3,49,0.64,21.71,21708
845,814,3,51,0.64,20.57,20573
845,813,4,53,0.64,22.08,22077
845,10,3,53,0.64,21.17,21170
845,22,4,54,0.64,20.64,20637
846,30,1,12,0.60,35.08,35084
846,18,1,15,0.60,25.28,25280
846,3,1,15,0.60,25.19,25189
846,20,1,16,0.60,28.54,28536
846,17,1,16,0.60,37.74,37735
846,4,1,17,0.60,25.35,25352
846,5,1,19,0.60,26.48,26477
846,814,1,20,0.60,24.97,24970
846,1,1,22,0.61,31.45,31445
846,10,1,22,0.61,26.83,26827
846,15,1,24,0.61,25.60,25595
846,813,1,25,0.61,26.47,26468
846,13,1,26,0.61,26.62,26615
846,39,1,25,0.61,28.33,28325
846,814,2,27,0.61,19.36,19360
846,808,1,28,0.61,28.86,28856
846,153,1,29,0.61,25.91,25907
846,22,1,32,0.62,25.92,25921
846,18,2,33,0.62,26.42,26421
846,814,3,32,0.62,47.23,47226
846,2,1,33,0.62,25.85,25851
846,67,1,33,0.62,26.07,26073
846,4,2,34,0.62,31.38,31382
846,3,2,33,0.62,25.31,25310
846,24,1,32,0.62,28.30,28298
846,816,1,33,0.62,27.58,27577
846,155,1,34,0.62,28.64,28642
846,16,1,34,0.62,25.04,25037
846,39,2,33,0.62,39.92,39917
846,1,2,43,0.63,19.35,19347
846,15,2,46,0.63,26.07,26065
846,18,3,48,0.63,24.67,24670
846,1,3,49,0.63,26.98,26977
846,5,2,52,0.64,25.88,25878
846,3,3,53,0.64,25.12,25116
846,813,2,54,0.64,25.69,25687
846,17,2,55,0.64,26.27,26269
846,153,2,56,0.64,27.55,27550
846,67,2,62,0.65,25.05,25045
846,816,2,63,0.65,26.46,26464
846,16,2,68,0.65,27.88,27879
846,22,2,68,0.65,25.68,25675
846,2,2,69,0.65,26.28,26281
847,18,1,8,0.55,23.65,23650
847,24,1,9,0.55,27.20,27202
847,18,2,13,0.56,14.50,14501
847,22,1,15,0.56,23.31,23305
847,16,1,16,0.56,24.05,24052
847,4,1,17,0.56,23.89,23893
847,3,1,17,0.56,23.11,23105
847,813,1,17,0.56,23.57,23571
847,67,1,17,0.56,23.95,23949
847,816,1,17,0.56,24.14,24143
847,30,1,18,0.56,24.47,24472
847,4,2,19,0.57,26.35,26348
847,18,3,19,0.57,23.87,23868
847,3,2,19,0.57,22.99,22986
847,153,1,19,0.57,26.05,26045
847,22,2,19,0.57,25.07,25066
847,5,1,19,0.57,44.04,44037
847,15,1,19,0.57,51.68,51684
847,813,2,19,0.57,24.94,24943
847,20,1,20,0.57,23.87,23872
847,17,1,20,0.57,29.55,29546
847,67,2,20,0.57,24.65,24649
847,13,1,21,0.57,24.89,24886
847,30,2,21,0.57,24.20,24196
847,816,2,23,0.57,30.50,30497
847,816,3,33,0.67,24.66,24655
847,30,3,34,0.67,22.83,22832
847,16,2,34,0.67,22.92,22923
847,10,1,34,0.67,24.43,24425
847,22,3,34,0.67,24.68,24684
847,67,3,34,0.67,23.97,23970
847,2,1,35,0.67,23.11,23113
847,814,1,35,0.67,22.48,22479
847,18,4,35,0.67,23.59,23589
847,37,1,35,0.67,30.29,30288
847,153,2,35,0.67,24.86,24863
847,813,3,35,0.67,23.59,23593
847,24,2,35,0.67,34.90,34897
847,155,1,36,0.67,23.69,23687
847,13,2,36,0.67,22.74,22742
847,808,1,36,0.67,23.82,23816
847,17,2,36,0.67,22.40,22402
847,4,3,36,0.67,26.13,26129
847,3,3,36,0.67,22.74,22735
847,15,2,36,0.68,23.33,23332
847,816,4,36,0.68,14.54,14538
847,20,2,37,0.68,22.96,22958
847,39,1,37,0.68,29.12,29115
847,18,5,37,0.68,31.72,31718
847,814,2,43,0.68,28.63,28630
847,16,3,45,0.69,14.57,14565
847,16,4,49,0.69,32.45,32449
847,17,3,50,0.69,22.77,22770
847,22,4,50,0.69,23.06,23059
847,67,4,50,0.69,26.56,26561
847,814,3,50,0.69,14.54,14538
847,18,6,51,0.69,23.74,23741
847,153,3,51,0.69,23.34,23338
847,813,4,51,0.69,23.70,23700
847,10,2,51,0.69,25.08,25079
847,39,2,51,0.69,29.54,29540
847,30,4,52,0.69,22.87,22869
847,13,3,52,0.69,22.56,22560
847,2,2,52,0.69,23.36,23364
847,37,2,52,0.69,24.04,24039
847,15,3,52,0.69,25.14,25140
847,816,5,52,0.69,30.71,30714
847,20,3,53,0.69,22.53,22526
847,24,3,52,0.69,33.28,33278
847,155,2,53,0.69,24.62,24618
847,808,2,53,0.69,24.15,24145
847,3,4,53,0.69,22.70,22702
847,13,4,53,0.69,28.35,28346
847,814,4,53,0.69,23.13,23129
847,813,5,61,0.70,31.70,31701
848,813,1,10,0.60,21.30,21301
848,2,1,11,0.60,22.11,22114
848,22,1,11,0.60,21.16,21163
848,155,1,11,0.60,23.49,23492
848,1,1,12,0.60,20.34,20340
848,3,1,12,0.60,21.05,21054
848,16,1,12,0.60,20.68,20676
848,17,1,13,0.60,20.47,20465
848,20,1,14,0.60,21.01,21006
848,4,1,14,0.60,21.48,21477
848,18,1,14,0.60,21.00,20997
848,30,1,14,0.60,21.20,21201
848,814,1,14,0.60,20.57,20567
848,67,1,14,0.60,21.32,21321
848,5,1,14,0.60,23.24,23241
848,39,1,14,0.60,28.03,28030
848,13,1,15,0.60,20.72,20718
848,808,1,15,0.60,22.10,22104
848,30,2,15,0.60,30.67,30665
848,24,1,15,0.61,24.46,24459
848,10,1,17,0.61,21.90,21900
848,15,1,18,0.61,23.33,23327
848,816,1,18,0.61,21.94,21943
848,153,1,19,0.61,21.39,21391
848,1,2,24,0.62,21.04,21035
848,815,1,25,0.62,21.94,21939
848,67,2,26,0.62,20.46,20460
848,5,2,26,0.62,21.13,21126
848,2,2,27,0.62,22.29,22285
848,814,2,27,0.62,20.82,20818
848,808,2,27,0.62,21.17,21168
848,17,2,28,0.62,20.32,20319
848,16,2,28,0.62,20.29,20286
848,22,2,28,0.62,21.26,21262
848,813,2,28,0.62,21.81,21805
848,4,2,29,0.62,20.55,20551
848,24,2,28,0.62,22.77,22766
848,20,2,30,0.62,20.44,20441
848,18,2,30,0.62,20.33,20325
848,3,2,30,0.62,23.55,23547
848,39,2,29,0.62,24.68,24675
848,13,2,31,0.62,25.54,25537
848,30,3,31,0.62,21.17,21168
848,155,2,33,0.63,20.55,20545
848,15,2,34,0.63,22.13,22131
848,816,2,37,0.63,22.25,22250
848,808,3,39,0.63,21.11,21105
848,2,3,40,0.64,21.47,21472
848,22,3,40,0.64,21.29,21286
848,17,3,42,0.64,20.37,20367
848,1,3,42,0.64,20.21,20212
848,153,2,42,0.64,21.10,21103
848,5,3,42,0.64,22.63,22632
848,16,3,43,0.64,21.04,21036
848,10,2,42,0.64,22.03,22030
848,814,3,44,0.64,21.07,21069
848,4,3,45,0.64,20.14,20136
848,24,3,43,0.64,22.24,22235
848,813,3,44,0.64,21.49,21490
848,3,3,45,0.64,20.90,20896
848,67,3,45,0.64,21.00,20995
848,20,3,47,0.64,20.33,20331
848,39,3,44,0.64,26.06,26059
848,13,3,48,0.64,20.40,20404
848,18,3,48,0.64,20.48,20479
849,30,1,9,0.56,30.24,30242
849,2,1,10,0.56,24.72,24716
849,18,1,11,0.56,25.07,25070
849,16,1,11,0.56,25.74,25737
849,155,1,11,0.56,28.45,28448
849,813,1,11,0.56,26.24,26238
849,67,1,11,0.56,26.28,26279
849,808,1,11,0.56,24.88,24880
849,22,1,11,0.56,25.86,25860
849,10,1,11,0.56,25.42,25416
849,24,1,11,0.56,26.64,26643
849,816,1,11,0.56,28.74,28742
849,17,1,12,0.56,23.97,23973
849,4,1,12,0.56,26.57,26566
849,1,1,12,0.56,25.10,25100
849,814,1,12,0.56,26.61,26612
849,3,1,12,0.56,24.72,24722
849,815,1,12,0.56,25.39,25386
849,153,1,12,0.56,24.72,24719
849,817,1,12,0.56,25.87,25872
849,20,1,13,0.56,24.82,24818
849,13,1,13,0.56,24.16,24159
849,30,2,16,0.56,31.75,31751
849,155,2,20,0.57,31.55,31551
849,1,2,24,0.57,24.07,24065
849,814,2,24,0.57,45.29,45291
849,813,2,24,0.57,24.27,24272
849,16,2,25,0.58,24.08,24077
849,67,2,25,0.58,24.62,24620
849,17,2,26,0.58,25.49,25490
849,18,2,26,0.58,24.29,24287
849,13,2,26,0.58,23.93,23929
849,814,3,26,0.58,31.47,31471
849,20,2,27,0.58,31.56,31558
849,4,2,27,0.58,23.97,23974
849,816,2,28,0.58,25.43,25428
849,817,2,28,0.58,26.94,26942
849,3,2,30,0.58,24.40,24399
849,2,2,30,0.58,24.43,24434
849,10,2,30,0.58,24.96,24959
849,153,2,31,0.58,24.10,24095
849,30,3,31,0.58,24.65,24651
849,22,2,31,0.58,23.96,23955
849,815,2,32,0.58,25.62,25619
849,24,2,31,0.58,25.51,25505
849,813,3,35,0.59,23.87,23869
849,20,3,36,0.59,23.14,23137
849,1,3,37,0.59,23.34,23340
849,17,3,38,0.59,23.79,23785
849,808,2,38,0.59,24.17,24172
849,4,3,39,0.59,23.47,23474
849,18,3,39,0.59,23.29,23292
849,16,3,40,0.59,27.24,27240
849,13,3,41,0.59,23.24,23238
850,815,1,8,0.60,27.25,27247
850,67,1,10,0.60,27.30,27301
850,812,1,10,0.60,31.88,31879
850,17,1,14,0.60,20.44,20440
850,3,1,14,0.60,20.35,20348
850,30,1,15,0.60,20.77,20768
850,813,1,15,0.60,21.60,21601
850,1,1,16,0.60,20.98,20982
850,4,1,16,0.60,20.43,20430
850,20,1,16,0.60,20.39,20394
850,13,1,17,0.61,20.34,20344
850,155,1,20,0.61,20.88,20882
850,24,1,20,0.61,22.05,22048
850,817,1,21,0.61,22.32,22319
850,16,1,22,0.61,20.84,20839
850,10,1,22,0.61,22.25,22252
850,808,1,23,0.61,21.45,21449
850,153,1,23,0.61,21.06,21062
850,814,1,23,0.61,23.68,23676
850,18,1,24,0.61,20.95,20952
850,816,1,24,0.61,20.76,20762
850,5,1,26,0.62,22.09,22088
850,17,2,30,0.62,21.30,21299
850,812,2,28,0.62,22.33,22331
850,1,2,31,0.62,20.50,20496
850,4,2,32,0.62,20.04,20035
850,813,2,35,0.63,21.06,21057
850,3,2,36,0.63,20.98,20975
850,67,2,36,0.63,20.95,20954
850,30,2,37,0.63,20.30,20299
850,20,2,40,0.63,20.27,20274
850,13,2,41,0.63,20.19,20185
850,815,2,41,0.63,21.65,21645
850,153,2,43,0.64,21.69,21689
850,808,2,46,0.64,20.57,20572
850,16,2,48,0.64,20.88,20879
850,155,2,48,0.64,21.27,21267
850,10,2,48,0.64,21.25,21252
850,1,3,51,0.64,20.40,20403
850,816,2,49,0.64,23.59,23588
850,817,2,49,0.64,24.05,24053
850,5,2,50,0.64,21.18,21175
850,814,2,51,0.64,22.54,22535
850,4,3,53,0.65,19.98,19975
850,3,3,53,0.65,20.05,20047
850,812,3,51,0.65,22.46,22458
850,17,3,56,0.65,20.32,20324
850,30,3,56,0.65,19.93,19930
850,13,3,59,0.65,21.90,21903
850,20,3,59,0.65,20.11,20110
851,17,1,10,0.60,20.85,20854
851,13,1,10,0.60,22.29,22293
851,808,1,10,0.60,25.53,25532
851,22,1,10,0.60,22.64,22640
851,18,1,11,0.60,21.79,21786
851,814,1,11,0.60,22.26,22262
851,813,1,11,0.60,23.40,23397
851,2,1,11,0.60,21.37,21371
851,10,1,11,0.60,22.22,22222
851,816,1,11,0.60,25.34,25337
851,1,1,12,0.60,21.88,21880
851,20,1,12,0.60,20.69,20690
851,4,1,12,0.60,22.89,22886
851,3,1,12,0.60,20.77,20767
851,155,1,12,0.60,23.73,23725
851,67,1,12,0.60,22.35,22349
851,5,1,12,0.60,22.77,22772
851,16,1,12,0.60,21.90,21902
851,815,1,12,0.60,22.22,22215
851,24,1,12,0.60,23.63,23633
851,30,1,13,0.60,21.95,21948
851,153,1,13,0.60,23.73,23734
851,15,1,13,0.60,23.12,23118
851,817,1,13,0.60,22.84,22844
851,813,2,16,0.61,13.19,13186
851,2,2,23,0.61,25.43,25434
851,22,2,24,0.61,22.22,22217
851,153,2,24,0.61,22.55,22552
851,5,2,24,0.61,22.15,22147
851,815,2,24,0.61,20.57,20570
851,17,2,25,0.61,20.00,20000
851,4,2,25,0.61,23.21,23208
851,13,2,25,0.61,21.14,21138
851,808,2,25,0.61,24.19,24194
851,67,2,25,0.61,21.46,21460
851,1,2,26,0.61,20.80,20803
851,30,2,26,0.62,20.07,20071
851,24,2,25,0.62,22.50,22501
851,16,2,26,0.62,20.59,20589
851,18,2,27,0.62,21.07,21065
851,3,2,27,0.62,19.94,19939
851,814,2,27,0.62,20.80,20801
851,20,2,28,0.62,20.61,20611
851,813,3,28,0.62,21.43,21426
851,10,2,28,0.62,20.61,20613
851,817,2,28,0.62,23.56,23563
851,816,2,29,0.62,20.92,20916
851,815,3,32,0.62,13.20,13201
851,155,2,34,0.62,22.85,22852
851,4,3,36,0.63,19.94,19936
851,22,3,37,0.63,20.58,20580
851,17,3,39,0.63,20.67,20673
851,24,3,37,0.63,27.84,27839
851,1,3,40,0.63,20.86,20861
851,13,3,40,0.63,22.45,22453
851,20,3,41,0.63,19.66,19664
851,18,3,42,0.63,20.05,20046
851,814,3,42,0.63,20.94,20935
851,67,3,43,0.63,20.36,20360
851,5,3,43,0.63,20.99,20990
851,815,4,44,0.63,20.92,20917
851,817,3,43,0.64,21.65,21651
851,4,4,47,0.64,20.13,20126
851,153,3,47,0.64,21.35,21345
851,816,3,47,0.64,49.85,49849
851,3,3,50,0.64,20.56,20563
851,17,4,51,0.64,21.12,21122
851,808,3,50,0.64,21.35,21353
851,22,4,50,0.64,31.54,31539
851,5,4,49,0.64,22.36,22364
851,16,3,50,0.64,21.80,21796
851,24,4,48,0.64,23.01,23010
851,813,4,50,0.64,23.02,23016
851,1,4,52,0.64,20.86,20855
851,17,5,53,0.64,20.72,20715
851,22,5,52,0.64,25.60,25596
851,1,5,54,0.64,21.63,21628
851,808,4,53,0.64,21.61,21609
851,5,5,52,0.64,21.72,21715
851,16,4,53,0.64,21.50,21503
851,816,4,51,0.64,22.47,22470
851,3,4,54,0.64,23.24,23244
851,813,5,53,0.65,22.83,22825
851,24,5,51,0.65,22.46,22458
851,10,3,53,0.65,20.93,20929
851,1,6,56,0.65,13.17,13173
851,13,4,58,0.65,21.16,21157
851,155,3,62,0.65,21.26,21258
852,10,1,1,0.59,35.09,35092
852,811,1,1,0.59,30.80,30795
852,5,1,1,0.59,28.54,28539
852,17,1,3,0.59,21.02,21015
852,18,1,3,0.59,26.05,26046
852,30,1,4,0.59,20.15,20153
852,20,1,5,0.59,20.90,20898
852,815,1,5,0.59,26.09,26092
852,10,2,6,0.59,13.91,13914
852,4,1,8,0.60,20.99,20994
852,811,2,8,0.60,13.97,13968
852,13,1,9,0.60,22.27,22267
852,1,1,10,0.60,21.90,21895
852,3,1,11,0.60,23.09,23090
852,24,1,11,0.60,21.77,21766
852,808,1,12,0.60,21.40,21395
852,813,1,12,0.60,21.42,21421
852,20,2,13,0.60,21.41,21411
852,16,1,13,0.60,22.77,22773
852,22,1,13,0.60,21.82,21818
852,30,2,13,0.60,20.23,20226
852,18,2,13,0.60,21.76,21756
852,817,1,13,0.60,23.78,23780
852,15,1,13,0.60,22.16,22159
852,816,1,13,0.60,22.94,22939
852,5,2,13,0.60,22.01,22009
852,155,1,14,0.61,24.16,24161
852,814,1,14,0.61,21.33,21334
852,10,3,14,0.61,24.20,24204
852,811,3,21,0.62,20.76,20756
852,815,2,22,0.62,14.09,14089
852,815,3,23,0.62,23.88,23883
852,24,2,27,0.62,30.96,30959
852,4,2,29,0.63,21.24,21243
852,813,2,29,0.63,22.30,22303
852,155,2,29,0.63,21.27,21269
852,20,3,30,0.63,20.79,20786
852,3,2,30,0.63,21.17,21171
852,13,2,30,0.63,21.86,21856
